  0.0000000E+000  0.0000000E+000 -0.3125000E-001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.4937500E+001  0.4906250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5000000E+001  0.4968750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5062500E+001  0.5031250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5125000E+001  0.5093750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5187500E+001  0.5156250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5250000E+001  0.5218750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5312500E+001  0.5281250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5375000E+001  0.5343750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5437500E+001  0.5406250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5500000E+001  0.5468750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5562500E+001  0.5531250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5625000E+001  0.5593750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5687500E+001  0.5656250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5750000E+001  0.5718750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5812500E+001  0.5781250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5875000E+001  0.5843750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.5937500E+001  0.5906250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6000000E+001  0.5968750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6062500E+001  0.6031250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6125000E+001  0.6093750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6187500E+001  0.6156250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6250000E+001  0.6218750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6312500E+001  0.6281250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6375000E+001  0.6343750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6437500E+001  0.6406250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6500000E+001  0.6468750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6562500E+001  0.6531250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6625000E+001  0.6593750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6687500E+001  0.6656250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6750000E+001  0.6718750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6812500E+001  0.6781250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6875000E+001  0.6843750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.6937500E+001  0.6906250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7000000E+001  0.6968750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7062500E+001  0.7031250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7125000E+001  0.7093750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7187500E+001  0.7156250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7250000E+001  0.7218750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7312500E+001  0.7281250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7375000E+001  0.7343750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7437500E+001  0.7406250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7500000E+001  0.7468750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7562500E+001  0.7531250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7625000E+001  0.7593750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7687500E+001  0.7656250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7750000E+001  0.7718750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7812500E+001  0.7781250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7875000E+001  0.7843750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.7937500E+001  0.7906250E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.8000000E+001  0.7968750E+001  0.6250000E-001  0.6250000E-001
  0.0000000E+000  0.8062500E+001  0.8031250E+001  0.6250000E-001  0.6250000E-001
